Country,Country_code,Who_region,Wb_income,Year,Month,Agegroup,Deaths
Italy,ITA,EUR,HIC,2024,11,15_64,10
Italy,ITA,EUR,HIC,2024,1,5_14,0
Italy,ITA,EUR,HIC,2024,8,15_64,23
Italy,ITA,EUR,HIC,2024,9,65+,280
Italy,ITA,EUR,HIC,2024,10,65+,489
Italy,ITA,EUR,HIC,2024,6,15_64,2
Italy,ITA,EUR,HIC,2024,3,5_14,0
Italy,ITA,EUR,HIC,2024,3,15_64,11
Italy,ITA,EUR,HIC,2024,4,5_14,0
Italy,ITA,EUR,HIC,2024,5,5_14,0
Italy,ITA,EUR,HIC,2024,9,5_14,0
Italy,ITA,EUR,HIC,2024,7,65+,251
Italy,ITA,EUR,HIC,2024,8,65+,371
Italy,ITA,EUR,HIC,2024,10,5_14,0
Italy,ITA,EUR,HIC,2024,9,0_4,0
Italy,ITA,EUR,HIC,2024,10,0_4,0
Italy,ITA,EUR,HIC,2024,10,15_64,30
Italy,ITA,EUR,HIC,2024,11,65+,200
Italy,ITA,EUR,HIC,2024,7,5_14,0
Italy,ITA,EUR,HIC,2024,1,65+,826
Italy,ITA,EUR,HIC,2024,2,0_4,0
Italy,ITA,EUR,HIC,2024,12,15_64,11
Italy,ITA,EUR,HIC,2024,6,65+,64
Italy,ITA,EUR,HIC,2024,5,0_4,0
Italy,ITA,EUR,HIC,2024,2,65+,159
Italy,ITA,EUR,HIC,2024,4,0_4,0
Italy,ITA,EUR,HIC,2024,4,65+,37
Italy,ITA,EUR,HIC,2024,2,5_14,0
Italy,ITA,EUR,HIC,2024,3,65+,57
Italy,ITA,EUR,HIC,2024,4,15_64,2
Italy,ITA,EUR,HIC,2024,5,15_64,8
Italy,ITA,EUR,HIC,2024,11,0_4,0
Italy,ITA,EUR,HIC,2024,12,0_4,0
Italy,ITA,EUR,HIC,2024,12,65+,163
Italy,ITA,EUR,HIC,2024,12,5_14,0
Italy,ITA,EUR,HIC,2024,1,15_64,82
Italy,ITA,EUR,HIC,2024,6,5_14,0
Italy,ITA,EUR,HIC,2024,11,5_14,0
Italy,ITA,EUR,HIC,2024,7,0_4,0
Italy,ITA,EUR,HIC,2024,6,0_4,0
Italy,ITA,EUR,HIC,2024,2,15_64,23
Jamaica,JAM,AMR,UMC,2024,2,65+,
Jamaica,JAM,AMR,UMC,2024,5,0_4,
Jamaica,JAM,AMR,UMC,2024,5,65+,
Jamaica,JAM,AMR,UMC,2024,6,65+,
Jamaica,JAM,AMR,UMC,2024,10,5_14,
Jamaica,JAM,AMR,UMC,2024,11,5_14,
Jamaica,JAM,AMR,UMC,2024,4,5_14,
Jamaica,JAM,AMR,UMC,2024,5,15_64,
Jamaica,JAM,AMR,UMC,2024,12,65+,
Jamaica,JAM,AMR,UMC,2024,1,0_4,
Jamaica,JAM,AMR,UMC,2024,1,65+,
Jamaica,JAM,AMR,UMC,2024,2,0_4,
Jamaica,JAM,AMR,UMC,2024,4,65+,
Jamaica,JAM,AMR,UMC,2024,10,65+,
Jamaica,JAM,AMR,UMC,2024,11,65+,
Jamaica,JAM,AMR,UMC,2024,1,15_64,
Jamaica,JAM,AMR,UMC,2024,2,15_64,
Jamaica,JAM,AMR,UMC,2024,3,5_14,
Jamaica,JAM,AMR,UMC,2024,8,65+,
Jamaica,JAM,AMR,UMC,2024,9,65+,
Jamaica,JAM,AMR,UMC,2024,12,5_14,
Jamaica,JAM,AMR,UMC,2024,2,5_14,
Jamaica,JAM,AMR,UMC,2024,5,5_14,
Jamaica,JAM,AMR,UMC,2024,6,0_4,
Jamaica,JAM,AMR,UMC,2024,6,5_14,
Jamaica,JAM,AMR,UMC,2024,7,15_64,
Jamaica,JAM,AMR,UMC,2024,8,15_64,
Jamaica,JAM,AMR,UMC,2024,9,15_64,
Jamaica,JAM,AMR,UMC,2024,12,0_4,
Jamaica,JAM,AMR,UMC,2024,8,0_4,
Jamaica,JAM,AMR,UMC,2024,9,0_4,
Jamaica,JAM,AMR,UMC,2024,12,15_64,
Jamaica,JAM,AMR,UMC,2024,3,0_4,
Jamaica,JAM,AMR,UMC,2024,7,5_14,
Jamaica,JAM,AMR,UMC,2024,3,65+,
Jamaica,JAM,AMR,UMC,2024,6,15_64,
Jamaica,JAM,AMR,UMC,2024,7,0_4,
Jamaica,JAM,AMR,UMC,2024,4,0_4,
Jamaica,JAM,AMR,UMC,2024,10,15_64,
Jamaica,JAM,AMR,UMC,2024,11,15_64,
Jamaica,JAM,AMR,UMC,2024,1,5_14,
Jamaica,JAM,AMR,UMC,2024,3,15_64,
Jamaica,JAM,AMR,UMC,2024,4,15_64,
Jamaica,JAM,AMR,UMC,2024,10,0_4,
Jamaica,JAM,AMR,UMC,2024,11,0_4,
Jamaica,JAM,AMR,UMC,2024,7,65+,
Jamaica,JAM,AMR,UMC,2024,8,5_14,
Jamaica,JAM,AMR,UMC,2024,9,5_14,
Japan,JPN,WPR,HIC,2024,3,5_14,
Japan,JPN,WPR,HIC,2024,3,65+,
Japan,JPN,WPR,HIC,2024,4,5_14,
Japan,JPN,WPR,HIC,2024,6,15_64,
Japan,JPN,WPR,HIC,2024,9,15_64,
Japan,JPN,WPR,HIC,2024,3,0_4,
Japan,JPN,WPR,HIC,2024,4,0_4,
Japan,JPN,WPR,HIC,2024,7,15_64,
Japan,JPN,WPR,HIC,2024,7,5_14,
Japan,JPN,WPR,HIC,2024,8,15_64,
Japan,JPN,WPR,HIC,2024,1,15_64,
Japan,JPN,WPR,HIC,2024,10,0_4,
Japan,JPN,WPR,HIC,2024,11,0_4,
Japan,JPN,WPR,HIC,2024,12,15_64,
Japan,JPN,WPR,HIC,2024,1,5_14,
Japan,JPN,WPR,HIC,2024,2,0_4,
Japan,JPN,WPR,HIC,2024,5,0_4,
Japan,JPN,WPR,HIC,2024,6,0_4,
Japan,JPN,WPR,HIC,2024,10,15_64,
Japan,JPN,WPR,HIC,2024,1,0_4,
Japan,JPN,WPR,HIC,2024,7,65+,
Japan,JPN,WPR,HIC,2024,8,5_14,
Japan,JPN,WPR,HIC,2024,8,65+,
Japan,JPN,WPR,HIC,2024,9,5_14,
Japan,JPN,WPR,HIC,2024,9,65+,
Japan,JPN,WPR,HIC,2024,12,0_4,
Japan,JPN,WPR,HIC,2024,11,15_64,
Japan,JPN,WPR,HIC,2024,1,65+,
Japan,JPN,WPR,HIC,2024,2,65+,
Japan,JPN,WPR,HIC,2024,5,65+,
Japan,JPN,WPR,HIC,2024,6,65+,
Japan,JPN,WPR,HIC,2024,2,15_64,
Japan,JPN,WPR,HIC,2024,5,15_64,
Japan,JPN,WPR,HIC,2024,10,5_14,
Japan,JPN,WPR,HIC,2024,11,5_14,
Japan,JPN,WPR,HIC,2024,2,5_14,
Japan,JPN,WPR,HIC,2024,12,65+,
Japan,JPN,WPR,HIC,2024,3,15_64,
Japan,JPN,WPR,HIC,2024,4,15_64,
Japan,JPN,WPR,HIC,2024,8,0_4,
Japan,JPN,WPR,HIC,2024,9,0_4,
Japan,JPN,WPR,HIC,2024,10,65+,
Japan,JPN,WPR,HIC,2024,11,65+,
Japan,JPN,WPR,HIC,2024,12,5_14,
Japan,JPN,WPR,HIC,2024,4,65+,
Japan,JPN,WPR,HIC,2024,5,5_14,
Japan,JPN,WPR,HIC,2024,6,5_14,
Japan,JPN,WPR,HIC,2024,7,0_4,
Jersey,JEY,EUR,,2024,5,65+,
Jersey,JEY,EUR,,2024,6,0_4,
Jersey,JEY,EUR,,2024,9,5_14,
Jersey,JEY,EUR,,2024,12,15_64,
Jersey,JEY,EUR,,2024,1,0_4,
Jersey,JEY,EUR,,2024,5,0_4,
Jersey,JEY,EUR,,2024,2,65+,
Jersey,JEY,EUR,,2024,1,65+,
Jersey,JEY,EUR,,2024,12,5_14,
Jersey,JEY,EUR,,2024,2,0_4,
Jersey,JEY,EUR,,2024,7,15_64,
Jersey,JEY,EUR,,2024,8,15_64,
Jersey,JEY,EUR,,2024,9,15_64,
Jersey,JEY,EUR,,2024,3,0_4,
Jersey,JEY,EUR,,2024,3,15_64,
Jersey,JEY,EUR,,2024,4,0_4,
Jersey,JEY,EUR,,2024,4,15_64,
Jersey,JEY,EUR,,2024,2,15_64,
Jersey,JEY,EUR,,2024,2,5_14,
Jersey,JEY,EUR,,2024,5,15_64,
Jersey,JEY,EUR,,2024,6,15_64,
Jersey,JEY,EUR,,2024,12,0_4,
Jersey,JEY,EUR,,2024,1,15_64,
Jersey,JEY,EUR,,2024,1,5_14,
Jersey,JEY,EUR,,2024,5,5_14,
Jersey,JEY,EUR,,2024,6,5_14,
Jersey,JEY,EUR,,2024,7,65+,
Jersey,JEY,EUR,,2024,8,65+,
Jersey,JEY,EUR,,2024,9,0_4,
Jersey,JEY,EUR,,2024,9,65+,
Jersey,JEY,EUR,,2024,8,0_4,
Jersey,JEY,EUR,,2024,10,15_64,
Jersey,JEY,EUR,,2024,10,5_14,
Jersey,JEY,EUR,,2024,11,15_64,
Jersey,JEY,EUR,,2024,11,5_14,
Jersey,JEY,EUR,,2024,3,65+,
Jersey,JEY,EUR,,2024,4,65+,
Jersey,JEY,EUR,,2024,7,0_4,
Jersey,JEY,EUR,,2024,10,65+,
Jersey,JEY,EUR,,2024,11,65+,
Jersey,JEY,EUR,,2024,6,65+,
Jersey,JEY,EUR,,2024,7,5_14,
Jersey,JEY,EUR,,2024,8,5_14,
Jersey,JEY,EUR,,2024,10,0_4,
Jersey,JEY,EUR,,2024,11,0_4,
Jersey,JEY,EUR,,2024,12,65+,
Jersey,JEY,EUR,,2024,3,5_14,
Jersey,JEY,EUR,,2024,4,5_14,
Jordan,JOR,EMR,UMC,2024,3,65+,
Jordan,JOR,EMR,UMC,2024,4,0_4,
Jordan,JOR,EMR,UMC,2024,4,65+,
Jordan,JOR,EMR,UMC,2024,10,0_4,
Jordan,JOR,EMR,UMC,2024,12,15_64,
Jordan,JOR,EMR,UMC,2024,11,5_14,
Jordan,JOR,EMR,UMC,2024,1,65+,
Jordan,JOR,EMR,UMC,2024,2,65+,
Jordan,JOR,EMR,UMC,2024,7,15_64,
Jordan,JOR,EMR,UMC,2024,8,15_64,
Jordan,JOR,EMR,UMC,2024,9,15_64,
Jordan,JOR,EMR,UMC,2024,10,15_64,
Jordan,JOR,EMR,UMC,2024,11,15_64,
Jordan,JOR,EMR,UMC,2024,3,0_4,
Jordan,JOR,EMR,UMC,2024,10,65+,
Jordan,JOR,EMR,UMC,2024,9,5_14,
Jordan,JOR,EMR,UMC,2024,9,0_4,
Jordan,JOR,EMR,UMC,2024,8,5_14,
Jordan,JOR,EMR,UMC,2024,8,0_4,
Jordan,JOR,EMR,UMC,2024,7,5_14,
Jordan,JOR,EMR,UMC,2024,7,0_4,
Jordan,JOR,EMR,UMC,2024,3,15_64,
Jordan,JOR,EMR,UMC,2024,1,15_64,
Jordan,JOR,EMR,UMC,2024,1,5_14,
Jordan,JOR,EMR,UMC,2024,2,15_64,
Jordan,JOR,EMR,UMC,2024,2,5_14,
Jordan,JOR,EMR,UMC,2024,5,15_64,
Jordan,JOR,EMR,UMC,2024,5,5_14,
Jordan,JOR,EMR,UMC,2024,4,15_64,
Jordan,JOR,EMR,UMC,2024,6,15_64,
Jordan,JOR,EMR,UMC,2024,11,0_4,
Jordan,JOR,EMR,UMC,2024,12,65+,
Jordan,JOR,EMR,UMC,2024,11,65+,
Jordan,JOR,EMR,UMC,2024,10,5_14,
Jordan,JOR,EMR,UMC,2024,8,65+,
Jordan,JOR,EMR,UMC,2024,7,65+,
Jordan,JOR,EMR,UMC,2024,6,0_4,
Jordan,JOR,EMR,UMC,2024,5,0_4,
Jordan,JOR,EMR,UMC,2024,2,0_4,
Jordan,JOR,EMR,UMC,2024,1,0_4,
Jordan,JOR,EMR,UMC,2024,9,65+,
Jordan,JOR,EMR,UMC,2024,4,5_14,
Jordan,JOR,EMR,UMC,2024,3,5_14,
Jordan,JOR,EMR,UMC,2024,12,5_14,
Jordan,JOR,EMR,UMC,2024,5,65+,
Jordan,JOR,EMR,UMC,2024,6,5_14,
Jordan,JOR,EMR,UMC,2024,6,65+,
Jordan,JOR,EMR,UMC,2024,12,0_4,
Kazakhstan,KAZ,EUR,UMC,2024,1,15_64,
Kazakhstan,KAZ,EUR,UMC,2024,1,5_14,
Kazakhstan,KAZ,EUR,UMC,2024,2,15_64,
Kazakhstan,KAZ,EUR,UMC,2024,5,15_64,
Kazakhstan,KAZ,EUR,UMC,2024,12,15_64,
Kazakhstan,KAZ,EUR,UMC,2024,9,0_4,
Kazakhstan,KAZ,EUR,UMC,2024,8,0_4,
Kazakhstan,KAZ,EUR,UMC,2024,7,0_4,
Kazakhstan,KAZ,EUR,UMC,2024,4,65+,
Kazakhstan,KAZ,EUR,UMC,2024,3,65+,
Kazakhstan,KAZ,EUR,UMC,2024,6,15_64,
Kazakhstan,KAZ,EUR,UMC,2024,5,5_14,
Kazakhstan,KAZ,EUR,UMC,2024,2,5_14,
Kazakhstan,KAZ,EUR,UMC,2024,2,65+,
Kazakhstan,KAZ,EUR,UMC,2024,11,15_64,
Kazakhstan,KAZ,EUR,UMC,2024,10,15_64,
Kazakhstan,KAZ,EUR,UMC,2024,6,0_4,
Kazakhstan,KAZ,EUR,UMC,2024,5,0_4,
Kazakhstan,KAZ,EUR,UMC,2024,4,15_64,
Kazakhstan,KAZ,EUR,UMC,2024,2,0_4,
Kazakhstan,KAZ,EUR,UMC,2024,1,0_4,
Kazakhstan,KAZ,EUR,UMC,2024,12,0_4,
Kazakhstan,KAZ,EUR,UMC,2024,11,65+,
Kazakhstan,KAZ,EUR,UMC,2024,10,65+,
Kazakhstan,KAZ,EUR,UMC,2024,9,5_14,
Kazakhstan,KAZ,EUR,UMC,2024,8,5_14,
Kazakhstan,KAZ,EUR,UMC,2024,7,5_14,
Kazakhstan,KAZ,EUR,UMC,2024,8,65+,
Kazakhstan,KAZ,EUR,UMC,2024,7,65+,
Kazakhstan,KAZ,EUR,UMC,2024,4,0_4,
Kazakhstan,KAZ,EUR,UMC,2024,12,65+,
Kazakhstan,KAZ,EUR,UMC,2024,12,5_14,
Kazakhstan,KAZ,EUR,UMC,2024,6,65+,
Kazakhstan,KAZ,EUR,UMC,2024,6,5_14,
Kazakhstan,KAZ,EUR,UMC,2024,5,65+,
Kazakhstan,KAZ,EUR,UMC,2024,9,15_64,
Kazakhstan,KAZ,EUR,UMC,2024,8,15_64,
Kazakhstan,KAZ,EUR,UMC,2024,7,15_64,
Kazakhstan,KAZ,EUR,UMC,2024,9,65+,
Kazakhstan,KAZ,EUR,UMC,2024,10,0_4,
Kazakhstan,KAZ,EUR,UMC,2024,10,5_14,
Kazakhstan,KAZ,EUR,UMC,2024,11,0_4,
Kazakhstan,KAZ,EUR,UMC,2024,3,15_64,
Kazakhstan,KAZ,EUR,UMC,2024,1,65+,
Kazakhstan,KAZ,EUR,UMC,2024,4,5_14,
Kazakhstan,KAZ,EUR,UMC,2024,3,5_14,
Kazakhstan,KAZ,EUR,UMC,2024,3,0_4,
Kazakhstan,KAZ,EUR,UMC,2024,11,5_14,
Kenya,KEN,AFR,LMC,2024,12,0_4,
Kenya,KEN,AFR,LMC,2024,6,15_64,
Kenya,KEN,AFR,LMC,2024,5,15_64,
Kenya,KEN,AFR,LMC,2024,2,15_64,
Kenya,KEN,AFR,LMC,2024,1,15_64,
Kenya,KEN,AFR,LMC,2024,11,5_14,
Kenya,KEN,AFR,LMC,2024,10,5_14,
Kenya,KEN,AFR,LMC,2024,9,65+,
Kenya,KEN,AFR,LMC,2024,8,65+,
Kenya,KEN,AFR,LMC,2024,7,65+,
Kenya,KEN,AFR,LMC,2024,9,15_64,
Kenya,KEN,AFR,LMC,2024,8,15_64,
Kenya,KEN,AFR,LMC,2024,1,0_4,
Kenya,KEN,AFR,LMC,2024,12,15_64,
Kenya,KEN,AFR,LMC,2024,9,5_14,
Kenya,KEN,AFR,LMC,2024,8,5_14,
Kenya,KEN,AFR,LMC,2024,7,5_14,
Kenya,KEN,AFR,LMC,2024,6,0_4,
Kenya,KEN,AFR,LMC,2024,5,65+,
Kenya,KEN,AFR,LMC,2024,5,0_4,
Kenya,KEN,AFR,LMC,2024,2,65+,
Kenya,KEN,AFR,LMC,2024,2,0_4,
Kenya,KEN,AFR,LMC,2024,1,65+,
Kenya,KEN,AFR,LMC,2024,7,15_64,
Kenya,KEN,AFR,LMC,2024,11,15_64,
Kenya,KEN,AFR,LMC,2024,10,15_64,
Kenya,KEN,AFR,LMC,2024,4,65+,
Kenya,KEN,AFR,LMC,2024,4,5_14,
Kenya,KEN,AFR,LMC,2024,3,65+,
Kenya,KEN,AFR,LMC,2024,3,5_14,
Kenya,KEN,AFR,LMC,2024,9,0_4,
Kenya,KEN,AFR,LMC,2024,8,0_4,
Kenya,KEN,AFR,LMC,2024,7,0_4,
Kenya,KEN,AFR,LMC,2024,6,5_14,
Kenya,KEN,AFR,LMC,2024,5,5_14,
Kenya,KEN,AFR,LMC,2024,4,15_64,
Kenya,KEN,AFR,LMC,2024,3,15_64,
Kenya,KEN,AFR,LMC,2024,2,5_14,
Kenya,KEN,AFR,LMC,2024,4,0_4,
Kenya,KEN,AFR,LMC,2024,3,0_4,
Kenya,KEN,AFR,LMC,2024,11,65+,
Kenya,KEN,AFR,LMC,2024,11,0_4,
Kenya,KEN,AFR,LMC,2024,10,65+,
Kenya,KEN,AFR,LMC,2024,10,0_4,
Kenya,KEN,AFR,LMC,2024,1,5_14,
Kenya,KEN,AFR,LMC,2024,12,65+,
Kenya,KEN,AFR,LMC,2024,12,5_14,
Kenya,KEN,AFR,LMC,2024,6,65+,
Kiribati,KIR,WPR,LMC,2024,1,5_14,
Kiribati,KIR,WPR,LMC,2024,2,5_14,
Kiribati,KIR,WPR,LMC,2024,5,15_64,
Kiribati,KIR,WPR,LMC,2024,12,0_4,
Kiribati,KIR,WPR,LMC,2024,9,65+,
Kiribati,KIR,WPR,LMC,2024,8,65+,
Kiribati,KIR,WPR,LMC,2024,7,65+,
Kiribati,KIR,WPR,LMC,2024,6,0_4,
Kiribati,KIR,WPR,LMC,2024,5,0_4,
Kiribati,KIR,WPR,LMC,2024,11,5_14,
Kiribati,KIR,WPR,LMC,2024,11,0_4,
Kiribati,KIR,WPR,LMC,2024,10,65+,
Kiribati,KIR,WPR,LMC,2024,10,5_14,
Kiribati,KIR,WPR,LMC,2024,10,0_4,
Kiribati,KIR,WPR,LMC,2024,4,65+,
Kiribati,KIR,WPR,LMC,2024,4,5_14,
Kiribati,KIR,WPR,LMC,2024,3,65+,
Kiribati,KIR,WPR,LMC,2024,6,65+,
Kiribati,KIR,WPR,LMC,2024,5,65+,
Kiribati,KIR,WPR,LMC,2024,2,65+,
Kiribati,KIR,WPR,LMC,2024,1,65+,
Kiribati,KIR,WPR,LMC,2024,12,15_64,
Kiribati,KIR,WPR,LMC,2024,6,15_64,
Kiribati,KIR,WPR,LMC,2024,12,65+,
Kiribati,KIR,WPR,LMC,2024,12,5_14,
Kiribati,KIR,WPR,LMC,2024,9,0_4,
Kiribati,KIR,WPR,LMC,2024,8,0_4,
Kiribati,KIR,WPR,LMC,2024,7,0_4,
Kiribati,KIR,WPR,LMC,2024,9,15_64,
Kiribati,KIR,WPR,LMC,2024,8,15_64,
Kiribati,KIR,WPR,LMC,2024,7,15_64,
Kiribati,KIR,WPR,LMC,2024,6,5_14,
Kiribati,KIR,WPR,LMC,2024,5,5_14,
Kiribati,KIR,WPR,LMC,2024,4,0_4,
Kiribati,KIR,WPR,LMC,2024,3,5_14,
Kiribati,KIR,WPR,LMC,2024,3,0_4,
Kiribati,KIR,WPR,LMC,2024,2,15_64,
Kiribati,KIR,WPR,LMC,2024,1,15_64,
Kiribati,KIR,WPR,LMC,2024,11,65+,
Kiribati,KIR,WPR,LMC,2024,7,5_14,
Kiribati,KIR,WPR,LMC,2024,8,5_14,
Kiribati,KIR,WPR,LMC,2024,10,15_64,
Kiribati,KIR,WPR,LMC,2024,4,15_64,
Kiribati,KIR,WPR,LMC,2024,3,15_64,
Kiribati,KIR,WPR,LMC,2024,2,0_4,
Kiribati,KIR,WPR,LMC,2024,1,0_4,
Kiribati,KIR,WPR,LMC,2024,11,15_64,
Kiribati,KIR,WPR,LMC,2024,9,5_14,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,,2024,12,0_4,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,,2024,11,65+,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,,2024,10,65+,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,,2024,3,5_14,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,,2024,12,15_64,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,,2024,9,0_4,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,,2024,8,0_4,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,,2024,7,0_4,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,,2024,4,65+,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,,2024,4,5_14,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,,2024,3,65+,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,,2024,12,5_14,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,,2024,10,15_64,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,,2024,6,5_14,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,,2024,9,65+,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,,2024,6,0_4,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,,2024,5,5_14,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,,2024,5,0_4,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,,2024,4,15_64,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,,2024,3,15_64,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,,2024,2,0_4,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,,2024,1,0_4,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,,2024,1,15_64,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,,2024,11,15_64,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,,2024,8,65+,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,,2024,7,65+,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,,2024,4,0_4,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,,2024,3,0_4,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,,2024,2,5_14,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,,2024,1,5_14,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,,2024,2,15_64,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,,2024,6,15_64,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,,2024,11,0_4,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,,2024,10,0_4,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,,2024,6,65+,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,,2024,5,65+,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,,2024,2,65+,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,,2024,12,65+,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,,2024,11,5_14,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,,2024,10,5_14,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,,2024,1,65+,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,,2024,7,15_64,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,,2024,7,5_14,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,,2024,5,15_64,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,,2024,9,5_14,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,,2024,9,15_64,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,,2024,8,5_14,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,,2024,8,15_64,
Kuwait,KWT,EMR,HIC,2024,6,15_64,
Kuwait,KWT,EMR,HIC,2024,5,15_64,
Kuwait,KWT,EMR,HIC,2024,2,15_64,
Kuwait,KWT,EMR,HIC,2024,11,65+,
Kuwait,KWT,EMR,HIC,2024,7,0_4,
Kuwait,KWT,EMR,HIC,2024,10,65+,
Kuwait,KWT,EMR,HIC,2024,9,5_14,
Kuwait,KWT,EMR,HIC,2024,8,5_14,
Kuwait,KWT,EMR,HIC,2024,12,15_64,
Kuwait,KWT,EMR,HIC,2024,11,5_14,
Kuwait,KWT,EMR,HIC,2024,10,5_14,
Kuwait,KWT,EMR,HIC,2024,9,65+,
Kuwait,KWT,EMR,HIC,2024,8,65+,
Kuwait,KWT,EMR,HIC,2024,7,65+,
Kuwait,KWT,EMR,HIC,2024,6,0_4,
Kuwait,KWT,EMR,HIC,2024,5,0_4,
Kuwait,KWT,EMR,HIC,2024,2,0_4,
Kuwait,KWT,EMR,HIC,2024,12,65+,
Kuwait,KWT,EMR,HIC,2024,12,5_14,
Kuwait,KWT,EMR,HIC,2024,12,0_4,
Kuwait,KWT,EMR,HIC,2024,6,65+,
Kuwait,KWT,EMR,HIC,2024,9,0_4,
Kuwait,KWT,EMR,HIC,2024,8,0_4,
Kuwait,KWT,EMR,HIC,2024,7,5_14,
Kuwait,KWT,EMR,HIC,2024,1,15_64,
Kuwait,KWT,EMR,HIC,2024,4,5_14,
Kuwait,KWT,EMR,HIC,2024,4,15_64,
Kuwait,KWT,EMR,HIC,2024,3,5_14,
Kuwait,KWT,EMR,HIC,2024,3,15_64,
Kuwait,KWT,EMR,HIC,2024,1,0_4,
Kuwait,KWT,EMR,HIC,2024,8,15_64,
Kuwait,KWT,EMR,HIC,2024,4,65+,
Kuwait,KWT,EMR,HIC,2024,3,65+,
Kuwait,KWT,EMR,HIC,2024,7,15_64,
Kuwait,KWT,EMR,HIC,2024,6,5_14,
Kuwait,KWT,EMR,HIC,2024,5,5_14,
Kuwait,KWT,EMR,HIC,2024,9,15_64,
Kuwait,KWT,EMR,HIC,2024,2,5_14,
Kuwait,KWT,EMR,HIC,2024,10,0_4,
Kuwait,KWT,EMR,HIC,2024,11,15_64,
Kuwait,KWT,EMR,HIC,2024,10,15_64,
Kuwait,KWT,EMR,HIC,2024,5,65+,
Kuwait,KWT,EMR,HIC,2024,4,0_4,
Kuwait,KWT,EMR,HIC,2024,3,0_4,
Kuwait,KWT,EMR,HIC,2024,2,65+,
Kuwait,KWT,EMR,HIC,2024,1,65+,
Kuwait,KWT,EMR,HIC,2024,11,0_4,
Kuwait,KWT,EMR,HIC,2024,1,5_14,
Kyrgyzstan,KGZ,EUR,LMC,2024,4,5_14,
Kyrgyzstan,KGZ,EUR,LMC,2024,4,15_64,
Kyrgyzstan,KGZ,EUR,LMC,2024,6,0_4,
Kyrgyzstan,KGZ,EUR,LMC,2024,8,65+,
